id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
631226,CA,INDIVIDUAL,0,R&O Construction,C,MORTGAGE,2021-12-10,2021-05-14,2021-12-13,Charged Off,2022-01-13,808656,Home Improvement,C5,36,Not Verified,65000.0,0.1558,119.15,0.1372,3500.0,35,4086.0
468550,CA,INDIVIDUAL,4,Community Action Partnership of San Bernardino County,C,MORTGAGE,2021-12-09,2021-07-15,2021-03-12,Charged Off,2021-04-12,590203,Home Improvement,C2,36,Not Verified,70000.0,0.0914,172.39,0.1322,5100.0,8,4605.0
376658,CT,INDIVIDUAL,5,Michael's Hess,C,MORTGAGE,2021-09-09,2021-03-12,2021-10-11,Charged Off,2021-11-11,399964,Home Improvement,C4,36,Not Verified,33280.0,0.1807,382.34,0.1392,11200.0,18,9734.0
485051,CT,INDIVIDUAL,6,Glen Gate Company,C,MORTGAGE,2021-03-10,2021-04-12,2021-12-11,Charged Off,2022-01-11,617827,Home Improvement,C3,36,Not Verified,60000.0,0.0842,407.09,0.1348,12000.0,15,8978.0
399917,CO,INDIVIDUAL,2,"Lion Cleaning Services, Inc.",C,MORTGAGE,2021-05-09,2021-05-16,2021-12-09,Charged Off,2022-01-09,443002,Home Improvement,C1,36,Not Verified,52000.0,0.0134,133.87,0.1253,4000.0,23,1087.0
387324,TX,INDIVIDUAL,0,RAPP Retail,D,MORTGAGE,2021-03-09,2021-02-12,2021-12-11,Charged Off,2022-01-11,420136,Home Improvement,D1,36,Not Verified,54996.0,0.01,290.95,0.1411,8500.0,6,9579.0
770865,NC,INDIVIDUAL,7,Balous Jewelers,D,MORTGAGE,2021-06-11,2021-05-13,2021-03-13,Charged Off,2021-04-13,972584,Home Improvement,D1,36,Not Verified,36000.0,0.078,157.37,0.1562,4500.0,14,3814.0
614623,MO,INDIVIDUAL,5,Missouri Veterans Home,D,MORTGAGE,2021-11-10,2021-08-12,2021-03-12,Charged Off,2021-04-12,788119,Home Improvement,D4,36,Not Verified,48000.0,0.1623,69.53,0.152,2000.0,19,1184.0
476966,NJ,INDIVIDUAL,0,American Home Bank,D,MORTGAGE,2021-01-10,2021-05-16,2021-04-10,Charged Off,2021-05-10,604474,Home Improvement,D3,36,Not Verified,240000.0,0.1472,870.39,0.1531,25000.0,27,1740.0
498437,CA,INDIVIDUAL,0,Pacific Western Bank,D,MORTGAGE,2021-03-10,2021-05-11,2021-12-10,Charged Off,2022-01-10,639237,Home Improvement,D4,36,Not Verified,44000.0,0.1105,87.53,0.157,2500.0,5,792.0
834971,GA,INDIVIDUAL,10,UPS,D,MORTGAGE,2021-08-11,2021-02-13,2021-09-12,Charged Off,2021-10-12,1044875,Home Improvement,D2,36,Not Verified,87000.0,0.0531,281.22,0.1599,8000.0,13,3972.0
407724,CA,INDIVIDUAL,1,TransUnion,E,MORTGAGE,2021-05-09,2021-05-16,2021-01-10,Charged Off,2021-02-10,457262,Home Improvement,E1,36,Not Verified,61200.0,0.1098,533.78,0.1568,15250.0,43,2919.0
488405,CT,INDIVIDUAL,4,N/A,F,MORTGAGE,2021-03-10,2021-04-16,2021-07-10,Charged Off,2021-08-10,622835,Home Improvement,F4,36,Not Verified,85000.0,0.1736,589.86,0.1941,16000.0,26,2358.0
469950,KY,INDIVIDUAL,0,fiddlers llc,C,MORTGAGE,2021-01-10,2021-07-12,2021-02-12,Charged Off,2021-03-12,593075,Home Improvement,C5,36,Not Verified,25200.0,0.1638,222.99,0.1426,6500.0,10,5711.0
361945,CA,INDIVIDUAL,4,Companion Hospice/Home Health,D,MORTGAGE,2021-11-08,2021-05-16,2021-03-10,Charged Off,2021-04-10,370872,Home Improvement,D3,36,Not Verified,64000.0,0.0538,512.6,0.1399,15000.0,14,4813.0
727613,VA,INDIVIDUAL,6,local 26,B,MORTGAGE,2021-04-11,2021-08-12,2021-04-12,Charged Off,2021-05-12,923142,Home Improvement,B1,36,Not Verified,115000.0,0.0243,481.41,0.0963,15000.0,36,5668.0
586484,AL,INDIVIDUAL,10,mark dunning industries,A,OWN,2021-09-10,2021-06-13,2021-12-12,Charged Off,2022-01-12,753446,Home Improvement,A5,36,Not Verified,45000.0,0.1189,312.82,0.0788,10000.0,25,8322.0
469880,NY,INDIVIDUAL,0,N/A,A,OWN,2021-12-09,2021-09-11,2021-10-12,Charged Off,2021-11-12,592920,Home Improvement,A4,36,Not Verified,40800.0,0.0856,110.64,0.0859,3500.0,14,3665.0
461673,NJ,INDIVIDUAL,3,Activant Solution,A,OWN,2021-11-09,2021-04-16,2021-03-12,Charged Off,2021-04-12,577122,Home Improvement,A5,36,Not Verified,50000.0,0.157,190.63,0.0894,6000.0,34,5146.0
449299,CA,INDIVIDUAL,1,Lianly Corporation,C,OWN,2021-10-09,2021-11-12,2021-06-12,Charged Off,2021-07-12,551827,Home Improvement,C2,36,Not Verified,72000.0,0.0093,338.01,0.1322,10000.0,8,10890.0
452749,PA,INDIVIDUAL,1,Hershey Entertainment and Resorts,C,OWN,2021-11-09,2021-05-16,2021-05-12,Charged Off,2021-06-12,559124,Home Improvement,C4,36,Not Verified,30000.0,0.2016,273.1,0.1392,8000.0,6,8297.0
478260,NJ,INDIVIDUAL,10,NJ Transit,C,OWN,2021-01-10,2021-05-16,2021-08-10,Charged Off,2021-09-10,607165,Home Improvement,C1,36,Not Verified,51600.0,0.0023,672.67,0.1287,20000.0,6,4032.0
1032577,NC,INDIVIDUAL,5,bae systems norfolk shipbuilding and dry,D,OWN,2021-11-11,2021-08-12,2021-04-12,Charged Off,2021-05-12,1262042,Home Improvement,D1,36,Not Verified,67000.0,0.1667,264.76,0.1629,7500.0,15,1296.0
748144,NJ,INDIVIDUAL,5,The Childrens Home of Mt Holly,D,OWN,2021-05-11,2021-12-11,2021-07-11,Charged Off,2021-08-11,947164,Home Improvement,D2,36,Not Verified,25200.0,0.1948,42.19,0.1599,1200.0,9,136.0
765763,CT,INDIVIDUAL,10,sacred heart university,B,RENT,2021-05-11,2021-03-13,2021-10-12,Charged Off,2021-11-12,966698,Home Improvement,B3,36,Not Verified,37000.0,0.2329,229.14,0.1099,7000.0,13,3905.0
777849,NJ,INDIVIDUAL,10,Bagels Galore,B,RENT,2021-06-11,2021-05-16,2021-03-13,Charged Off,2021-04-13,980377,Home Improvement,B5,36,Not Verified,30000.0,0.086,332.1,0.1199,10000.0,7,7236.0
665402,NC,INDIVIDUAL,2,Bank of America,C,RENT,2021-02-11,2021-07-13,2021-02-13,Charged Off,2021-03-13,850723,Home Improvement,C2,36,Not Verified,38000.0,0.1879,33.73,0.1306,1000.0,15,844.0
715167,CA,INDIVIDUAL,5,Nautilus Healthcare Management Group,C,RENT,2021-03-11,2021-05-16,2021-09-11,Charged Off,2021-10-11,908678,Home Improvement,C5,36,Not Verified,50000.0,0.1397,95.93,0.1417,2800.0,28,1720.0
461802,WA,INDIVIDUAL,10,Metals West Inc,C,RENT,2021-12-09,2021-04-12,2021-11-11,Charged Off,2021-12-11,577401,Home Improvement,C4,36,Not Verified,130000.0,0.0206,827.82,0.1392,24250.0,7,19677.0
626362,MN,INDIVIDUAL,5,University of Minnesota Police Departmen,D,RENT,2021-12-10,2021-11-12,2021-07-12,Charged Off,2021-08-12,802677,Home Improvement,D3,36,Not Verified,72000.0,0.1878,345.83,0.1483,10000.0,10,7642.0
562958,WI,INDIVIDUAL,0,Dave & Buster's,D,RENT,2021-08-10,2021-01-12,2021-08-11,Charged Off,2021-09-11,724383,Home Improvement,D2,36,Not Verified,14400.0,0.2033,73.02,0.1521,2100.0,4,944.0
584899,GA,INDIVIDUAL,0,Genco Supply Chain Solutions,D,RENT,2021-09-10,2021-05-16,2021-11-12,Charged Off,2021-12-12,751558,Home Improvement,D2,36,Not Verified,30000.0,0.078,191.23,0.1521,5500.0,9,4588.0
391479,HI,INDIVIDUAL,10,Honlulu Fire Department,E,RENT,2021-04-09,2021-10-11,2021-05-11,Charged Off,2021-06-11,427523,Home Improvement,E1,36,Not Verified,70000.0,0.1497,385.02,0.1568,11000.0,14,10435.0
511023,MA,INDIVIDUAL,10,VickiLee's,B,MORTGAGE,2021-05-10,2021-05-12,2021-12-11,Charged Off,2022-01-11,660007,Home Improvement,B2,36,Not Verified,77000.0,0.0491,103.64,0.1025,3200.0,10,2120.0
1024480,NY,INDIVIDUAL,5,Berean Group,B,MORTGAGE,2021-11-11,2021-03-14,2021-10-13,Charged Off,2021-11-13,1253604,Home Improvement,B2,36,Not Verified,126000.0,0.1433,195.44,0.1065,6000.0,21,4652.0
345190,GA,INDIVIDUAL,1,Imhoff Eye Center,B,MORTGAGE,2021-04-08,2021-05-16,2021-05-09,Charged Off,2021-06-09,345180,Home Improvement,B5,36,Not Verified,47000.0,0.133,116.56,0.1071,6600.0,17,1398.0
814629,TX,INDIVIDUAL,4,N/A,B,MORTGAGE,2021-07-11,2021-11-14,2021-06-14,Charged Off,2021-07-14,1022159,Home Improvement,B5,36,Not Verified,55000.0,0.1892,66.42,0.1199,2000.0,23,2280.0
488569,MN,INDIVIDUAL,3,Us foodservice,C,MORTGAGE,2021-02-10,2021-03-12,2021-10-11,Charged Off,2021-11-11,623136,Home Improvement,C2,36,Not Verified,68500.0,0.2325,128.24,0.1311,3800.0,19,2525.0
768524,OH,INDIVIDUAL,4,usps post office,C,MORTGAGE,2021-05-11,2021-07-13,2021-04-13,Charged Off,2021-05-13,969835,Home Improvement,C4,36,Not Verified,72000.0,0.1978,210.84,0.1479,6100.0,32,6017.0
199575,LA,INDIVIDUAL,10,"Pala-Interstate,LLC.",A,MORTGAGE,2021-01-08,2021-12-07,2021-05-08,Fully Paid,2021-06-08,199555,Home Improvement,A2,36,Not Verified,62500.0,0.0582,124.3,0.0743,4000.0,31,4095.0
237549,VT,INDIVIDUAL,10,VHV,A,MORTGAGE,2021-01-08,2021-08-09,2021-09-09,Fully Paid,2021-10-09,237477,Home Improvement,A3,36,Not Verified,65000.0,0.0925,124.89,0.0775,4000.0,17,4377.0
266798,LA,INDIVIDUAL,10,Georgia Gulf Corporation,A,MORTGAGE,2021-02-08,2021-03-11,2021-03-11,Fully Paid,2021-04-11,237961,Home Improvement,A3,36,Not Verified,80000.0,0.0375,156.69,0.08,5000.0,36,5641.0
127719,MA,INDIVIDUAL,3,Cambium Learning,A,MORTGAGE,2021-11-07,2021-11-10,2021-11-10,Fully Paid,2021-12-10,127716,Home Improvement,A4,36,Not Verified,85000.0,0.0311,313.67,0.0807,10000.0,12,11292.0
264792,AZ,INDIVIDUAL,4,Good Samaritain Medical Center,A,MORTGAGE,2021-02-08,2021-06-12,2021-03-11,Fully Paid,2021-04-11,263999,Home Improvement,A5,36,Not Verified,109200.0,0.064,316.28,0.0863,10000.0,20,11386.0
153022,WA,INDIVIDUAL,5,"Park Place Everett, LLC",A,MORTGAGE,2021-11-07,2021-10-10,2021-10-10,Fully Paid,2021-11-10,153018,Home Improvement,A1,36,Not Verified,93000.0,0.0,92.8,0.0712,3000.0,15,3339.0
127504,MA,INDIVIDUAL,6,Affinity Marketing Group,A,MORTGAGE,2021-11-07,2021-11-10,2021-11-10,Fully Paid,2021-12-10,127500,Home Improvement,A4,36,Not Verified,150000.0,0.0584,313.67,0.0807,10000.0,19,11292.0
271927,MA,INDIVIDUAL,4,Raytheon,B,MORTGAGE,2021-03-08,2021-04-16,2021-03-11,Fully Paid,2021-04-11,271834,Home Improvement,B3,36,Not Verified,95000.0,0.1042,807.62,0.1008,25000.0,37,29074.0
121824,FL,INDIVIDUAL,5,Fleurissima,B,MORTGAGE,2021-08-07,2021-01-15,2021-05-08,Fully Paid,2021-06-08,121808,Home Improvement,B1,36,Not Verified,62000.0,0.1223,94.98,0.087,3000.0,14,3159.0
270351,TX,INDIVIDUAL,10,Cj Ink Publications,B,MORTGAGE,2021-03-08,2021-04-11,2021-03-11,Fully Paid,2021-04-11,270222,Home Improvement,B4,36,Not Verified,108000.0,0.0892,486.76,0.1039,15000.0,19,17523.0
268379,TX,INDIVIDUAL,5,Fort Bend ISD,B,MORTGAGE,2021-03-08,2021-04-09,2021-04-09,Fully Paid,2021-05-09,268133,Home Improvement,B1,36,Not Verified,44500.0,0.0081,640.2,0.0945,20000.0,12,21584.0
146671,SD,INDIVIDUAL,0,Republic Bank,B,MORTGAGE,2021-11-07,2021-08-09,2021-05-08,Fully Paid,2021-06-08,146655,Home Improvement,B4,36,Not Verified,78000.0,0.008,802.47,0.0964,25000.0,27,26132.0
251142,AR,INDIVIDUAL,1,Golden Living,B,MORTGAGE,2021-02-08,2021-02-11,2021-02-11,Fully Paid,2021-03-11,250508,Home Improvement,B1,36,Not Verified,60000.0,0.006,544.17,0.0945,17000.0,24,19590.0
267736,TN,INDIVIDUAL,10,N/A,B,MORTGAGE,2021-03-08,2021-03-11,2021-03-11,Fully Paid,2021-04-11,267725,Home Improvement,B1,36,Not Verified,120000.0,0.0419,640.2,0.0945,20000.0,16,23047.0
232488,FL,INDIVIDUAL,10,Motorola Inc.,B,MORTGAGE,2021-01-08,2021-01-11,2021-02-11,Fully Paid,2021-03-11,232450,Home Improvement,B5,36,Not Verified,186063.0,0.0188,812.09,0.1046,25000.0,22,29235.0
126788,FL,INDIVIDUAL,6,"Suniland Associates, LTD.",B,MORTGAGE,2021-09-07,2021-08-08,2021-09-08,Fully Paid,2021-10-08,126782,Home Improvement,B3,36,Not Verified,93000.0,0.0966,239.65,0.0933,7500.0,18,8104.0
174377,AL,INDIVIDUAL,6,MCG Business Solutons,B,MORTGAGE,2021-12-07,2021-02-10,2021-02-10,Fully Paid,2021-03-10,174280,Home Improvement,B4,36,Not Verified,60000.0,0.1294,154.08,0.0964,4800.0,24,5481.0
259106,WA,INDIVIDUAL,10,Contract / self employed,C,MORTGAGE,2021-03-08,2021-10-10,2021-10-10,Fully Paid,2021-11-10,258804,Home Improvement,C1,36,Not Verified,75885.0,0.118,98.26,0.1103,3000.0,14,3519.0
172644,UT,INDIVIDUAL,2,mountaincoders,C,MORTGAGE,2021-12-07,2021-11-11,2021-12-10,Fully Paid,2022-01-10,172641,Home Improvement,C1,36,Not Verified,97000.0,0.0558,388.79,0.1028,12000.0,18,13996.0
232568,VA,INDIVIDUAL,10,Physician Billing & Collection,C,MORTGAGE,2021-01-08,2021-05-16,2021-02-11,Fully Paid,2021-03-11,232542,Home Improvement,C1,36,Not Verified,50000.0,0.155,130.54,0.1078,4000.0,37,4699.0
65640,CA,INDIVIDUAL,10,kmex/univision,C,MORTGAGE,2021-05-08,2021-04-15,2021-05-11,Fully Paid,2021-06-11,234569,Home Improvement,C2,36,Not Verified,90000.0,0.1725,87.19,0.1134,5000.0,51,3154.0
225812,AL,INDIVIDUAL,9,OB/Gyn Associates,C,MORTGAGE,2021-01-08,2021-07-10,2021-08-10,Fully Paid,2021-09-10,225734,Home Improvement,C3,36,Not Verified,375000.0,0.0063,658.67,0.1141,20000.0,27,23208.0
261281,NY,INDIVIDUAL,10,Sarah Merians Photography,C,MORTGAGE,2021-02-08,2021-05-11,2021-03-11,Fully Paid,2021-04-11,261121,Home Improvement,C2,36,Not Verified,75000.0,0.148,329.0,0.1134,10000.0,31,11844.0
237452,CA,INDIVIDUAL,2,Law Offices of Matt H. Morris,C,MORTGAGE,2021-02-08,2021-02-16,2021-02-11,Fully Paid,2021-03-11,237404,Home Improvement,C5,36,Not Verified,202000.0,0.1708,498.51,0.1204,15000.0,53,17946.0
134436,UT,INDIVIDUAL,0,NeboNet,D,MORTGAGE,2021-10-07,2021-08-15,2021-10-10,Fully Paid,2021-11-10,134417,Home Improvement,D5,36,Not Verified,40000.0,0.2067,85.23,0.1312,2525.0,24,3068.0
267477,VA,INDIVIDUAL,2,"Hurt & Proffitt, Inc.",B,MORTGAGE,2021-03-08,2021-05-16,2021-03-11,Fully Paid,2021-04-11,267427,Home Improvement,B3,36,Not Verified,62000.0,0.0081,258.44,0.1008,8000.0,12,9304.0
121426,WA,INDIVIDUAL,10,Impress,A,OWN,2021-08-07,2021-08-07,2021-04-08,Fully Paid,2021-05-08,121423,Home Improvement,A3,36,Not Verified,125000.0,0.0214,93.67,0.0775,3000.0,24,3125.0
262961,NC,INDIVIDUAL,4,Network One,A,OWN,2021-02-08,2021-10-08,2021-11-08,Fully Paid,2021-12-08,262933,Home Improvement,A5,36,Not Verified,57000.0,0.0032,28.47,0.0863,900.0,4,947.0
273432,AK,INDIVIDUAL,0,Pollard Wireline,C,OWN,2021-03-08,2021-05-14,2021-03-11,Fully Paid,2021-04-11,272611,Home Improvement,C5,36,Not Verified,38400.0,0.0931,406.91,0.1229,12200.0,8,14649.0
183936,VA,INDIVIDUAL,1,American General Financial Services,A,RENT,2021-12-07,2021-04-10,2021-04-10,Fully Paid,2021-05-10,183930,Home Improvement,A2,36,Not Verified,41300.0,0.0232,180.23,0.0743,5800.0,18,6414.0
196521,MD,INDIVIDUAL,2,Digidoc Inc,B,RENT,2021-01-08,2021-06-09,2021-06-09,Fully Paid,2021-07-09,194436,Home Improvement,B5,36,Not Verified,73992.0,0.1328,644.97,0.0996,20000.0,9,21710.0
257223,PA,INDIVIDUAL,6,glenwood foreign car,B,RENT,2021-02-08,2021-03-09,2021-03-09,Fully Paid,2021-04-09,255230,Home Improvement,B3,36,Not Verified,32400.0,0.1626,129.22,0.1008,4000.0,10,4372.0
752622,MA,INDIVIDUAL,1,"Loring, Wolcott & Coolidge Trust, LLC",A,MORTGAGE,2021-05-11,2021-01-16,2021-02-12,Fully Paid,2021-03-12,952215,Home Improvement,A1,36,Not Verified,90000.0,0.0615,120.64,0.0542,4000.0,25,4131.0
766354,WA,INDIVIDUAL,1,Bloom Consulting,A,MORTGAGE,2021-06-11,2021-07-15,2021-10-12,Fully Paid,2021-11-12,967351,Home Improvement,A1,36,Not Verified,100000.0,0.0754,361.92,0.0542,12000.0,18,12664.0
883824,CO,INDIVIDUAL,1,N/A,A,MORTGAGE,2021-09-11,2021-01-12,2021-01-12,Fully Paid,2021-02-12,1099107,Home Improvement,A1,36,Not Verified,34000.0,0.0296,76.09,0.0603,2500.0,20,2537.0
757409,WA,INDIVIDUAL,1,group health cooperative,A,MORTGAGE,2021-05-11,2021-04-16,2021-06-14,Fully Paid,2021-07-14,957445,Home Improvement,A1,36,Not Verified,60000.0,0.1162,301.6,0.0542,10000.0,36,10858.0
608748,WI,INDIVIDUAL,1,Laird Broadcasting WDUX AM-FM,A,MORTGAGE,2021-11-10,2021-05-16,2021-11-13,Fully Paid,2021-12-13,780884,Home Improvement,A2,36,Not Verified,20000.0,0.009,121.31,0.0579,4000.0,26,4367.0
876748,FL,INDIVIDUAL,1,Florida Mentor,A,MORTGAGE,2021-09-11,2021-09-14,2021-10-14,Fully Paid,2021-11-14,1091408,Home Improvement,A4,36,Not Verified,62000.0,0.0908,312.91,0.079,10000.0,41,11264.0
1014842,GA,INDIVIDUAL,10,STATE OF GEORGIA,A,MORTGAGE,2021-11-11,2021-05-16,2021-04-13,Fully Paid,2021-05-13,1242242,Home Improvement,A1,36,Not Verified,35352.0,0.0906,273.92,0.0603,9000.0,18,9609.0
660366,MI,INDIVIDUAL,10,Oakland University,A,MORTGAGE,2021-01-11,2021-07-15,2021-07-12,Fully Paid,2021-08-12,844600,Home Improvement,A1,36,Not Verified,35500.0,0.2113,289.54,0.0542,9600.0,19,10182.0
706436,OH,INDIVIDUAL,10,The Herald-Dispatch,A,MORTGAGE,2021-03-11,2021-07-13,2021-07-13,Fully Paid,2021-08-13,898642,Home Improvement,A1,36,Not Verified,43971.0,0.0338,138.74,0.0542,4600.0,16,4967.0
363252,OH,INDIVIDUAL,10,Conneaut Area City Schools,A,MORTGAGE,2021-11-08,2021-11-11,2021-12-11,Fully Paid,2022-01-11,373099,Home Improvement,A1,36,Not Verified,55500.0,0.0895,93.14,0.0737,3000.0,26,3353.0
837783,TX,INDIVIDUAL,10,"Ceva Logistics, Inc",A,MORTGAGE,2021-08-11,2021-08-14,2021-08-14,Fully Paid,2021-09-14,1047834,Home Improvement,A1,36,Not Verified,58000.0,0.1161,120.64,0.0542,4000.0,22,4343.0
790595,UT,INDIVIDUAL,10,Deer Valley Resort,A,MORTGAGE,2021-06-11,2021-01-14,2021-01-14,Fully Paid,2021-02-14,994761,Home Improvement,A1,36,Not Verified,115000.0,0.0119,301.6,0.0542,10000.0,20,10830.0
1005910,IL,INDIVIDUAL,10,Village of Schaumburg,A,MORTGAGE,2021-11-11,2021-11-14,2021-11-14,Fully Paid,2021-12-14,1232279,Home Improvement,A1,36,Not Verified,104000.0,0.0035,413.93,0.0603,13600.0,18,14901.0
1007539,MO,INDIVIDUAL,10,Lozier Corporation,A,MORTGAGE,2021-11-11,2021-12-13,2021-11-13,Fully Paid,2021-12-13,1234147,Home Improvement,A1,36,Not Verified,80000.0,0.1339,213.05,0.0603,7000.0,28,7588.0
806824,NY,INDIVIDUAL,10,crmc,A,MORTGAGE,2021-07-11,2021-04-14,2021-02-12,Fully Paid,2021-03-12,1013212,Home Improvement,A1,36,Not Verified,72000.0,0.1297,168.9,0.0542,5600.0,19,5732.0
493727,CO,INDIVIDUAL,10,kraft foods,A,MORTGAGE,2021-03-10,2021-04-11,2021-03-11,Fully Paid,2021-04-11,631761,Home Improvement,A1,36,Not Verified,65000.0,0.0705,76.51,0.0639,2500.0,28,2637.0
863854,OH,INDIVIDUAL,10,Pilkiington North America,A,MORTGAGE,2021-08-11,2021-09-14,2021-09-14,Fully Paid,2021-10-14,1077002,Home Improvement,A1,36,Not Verified,120000.0,0.0715,437.32,0.0542,14500.0,28,15743.0
814500,RI,INDIVIDUAL,10,HallSpars Inc,A,MORTGAGE,2021-07-11,2021-07-14,2021-08-14,Fully Paid,2021-09-14,1022014,Home Improvement,A1,36,Not Verified,35000.0,0.0586,63.34,0.0542,2100.0,22,2280.0
794498,NY,INDIVIDUAL,10,SUNY ESF,A,MORTGAGE,2021-06-11,2021-01-15,2021-06-13,Fully Paid,2021-07-13,999128,Home Improvement,A1,36,Not Verified,45992.0,0.137,301.6,0.0542,10000.0,29,10737.0
773009,KY,INDIVIDUAL,10,Veolia,A,MORTGAGE,2021-06-11,2021-03-13,2021-03-13,Fully Paid,2021-04-13,975017,Home Improvement,A1,36,Not Verified,53200.08,0.113,150.8,0.0542,5000.0,19,5349.0
748867,MI,INDIVIDUAL,10,GM-LGR,A,MORTGAGE,2021-05-11,2021-05-14,2021-05-14,Fully Paid,2021-06-14,948003,Home Improvement,A1,36,Not Verified,65000.0,0.2904,60.32,0.0542,2000.0,34,2172.0
771795,CT,INDIVIDUAL,10,Carolton C/C Hospital,A,MORTGAGE,2021-06-11,2021-04-16,2021-01-14,Fully Paid,2021-02-14,973608,Home Improvement,A1,36,Not Verified,42000.0,0.078,241.28,0.0542,8000.0,26,8671.0
780796,NY,INDIVIDUAL,10,Brockport Police Dept,A,MORTGAGE,2021-06-11,2021-09-13,2021-08-13,Fully Paid,2021-09-13,983604,Home Improvement,A1,36,Not Verified,99000.0,0.1415,135.72,0.0542,4500.0,37,4853.0
673309,FL,INDIVIDUAL,10,Industrial Distributors,A,MORTGAGE,2021-03-11,2021-05-16,2021-03-14,Fully Paid,2021-04-14,860621,Home Improvement,A1,36,Not Verified,54000.0,0.2493,217.16,0.0542,7200.0,26,7817.0
764297,GA,INDIVIDUAL,10,Schindler Elevator,A,MORTGAGE,2021-05-11,2021-05-16,2021-12-13,Fully Paid,2022-01-13,965002,Home Improvement,A1,36,Not Verified,114000.0,0.1557,300.85,0.0542,9975.0,57,10837.0
738193,MA,INDIVIDUAL,10,Equity International Inc.,A,MORTGAGE,2021-04-11,2021-03-16,2021-05-14,Fully Paid,2021-06-14,935525,Home Improvement,A1,36,Not Verified,124000.0,0.104,60.32,0.0542,2000.0,39,2172.0
825187,FL,INDIVIDUAL,10,Honeywell Int.,A,MORTGAGE,2021-08-11,2021-05-16,2021-03-13,Fully Paid,2021-04-13,1033953,Home Improvement,A1,36,Not Verified,117000.0,0.1094,325.73,0.0542,10800.0,41,11508.0
771812,AL,INDIVIDUAL,10,Daughtry Engineering,A,MORTGAGE,2021-06-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,973629,Home Improvement,A1,36,Not Verified,55000.0,0.2354,116.12,0.0542,3850.0,41,4180.0
867418,NC,INDIVIDUAL,10,estes,A,MORTGAGE,2021-09-11,2021-09-14,2021-09-14,Fully Paid,2021-10-14,1081014,Home Improvement,A2,36,Not Verified,76800.0,0.0552,188.59,0.0599,6200.0,30,6789.0
725192,NJ,INDIVIDUAL,10,Hair One,A,MORTGAGE,2021-04-11,2021-02-12,2021-02-12,Fully Paid,2021-03-12,920405,Home Improvement,A2,36,Not Verified,65000.0,0.0216,303.27,0.0579,10000.0,17,10351.0
817662,OH,INDIVIDUAL,10,McKesson,A,MORTGAGE,2021-07-11,2021-08-14,2021-08-14,Fully Paid,2021-09-14,1025521,Home Improvement,A2,36,Not Verified,87000.0,0.0959,243.34,0.0599,8000.0,13,8760.0
454047,FL,INDIVIDUAL,10,"Williams, Smith & Summers, P.A.",A,MORTGAGE,2021-11-09,2021-03-15,2021-11-12,Fully Paid,2021-12-12,561920,Home Improvement,A2,36,Not Verified,49600.0,0.0133,77.65,0.074,2500.0,25,2795.0
379549,MD,INDIVIDUAL,10,"Chesapeake Acoustic Solutions, Inc.",A,MORTGAGE,2021-02-09,2021-02-12,2021-04-11,Fully Paid,2021-05-11,406109,Home Improvement,A2,36,Not Verified,60500.0,0.1158,187.15,0.0768,6000.0,23,6647.0
399604,AR,INDIVIDUAL,10,Insurance Center  Inc,A,MORTGAGE,2021-05-09,2021-10-14,2021-05-12,Fully Paid,2021-06-12,442424,Home Improvement,A2,36,Not Verified,63000.0,0.1846,109.17,0.0768,3500.0,24,3930.0
698984,AZ,INDIVIDUAL,10,Arizona Public Service,A,MORTGAGE,2021-03-11,2021-07-13,2021-07-13,Fully Paid,2021-08-13,890481,Home Improvement,A2,36,Not Verified,106000.0,0.1287,363.93,0.0579,12000.0,37,13024.0
881309,MD,INDIVIDUAL,10,Howard County Government,A,MORTGAGE,2021-09-11,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1096377,Home Improvement,A2,36,Not Verified,74000.0,0.1096,76.76,0.0662,2500.0,43,2763.0
720068,OH,INDIVIDUAL,10,Marion Manor Nursing Home,A,MORTGAGE,2021-04-11,2021-04-14,2021-04-14,Fully Paid,2021-05-14,914477,Home Improvement,A2,36,Not Verified,31200.0,0.2881,181.97,0.0579,6000.0,28,6551.0
976344,NJ,INDIVIDUAL,10,ameican red cross,A,MORTGAGE,2021-10-11,2021-07-15,2021-04-12,Fully Paid,2021-05-12,1199098,Home Improvement,A3,36,Not Verified,57600.0,0.0252,186.67,0.0751,6000.0,18,6211.0
620689,SC,INDIVIDUAL,10,General Electric,A,MORTGAGE,2021-12-10,2021-04-16,2021-07-13,Fully Paid,2021-08-13,795500,Home Improvement,A3,36,Not Verified,100000.0,0.0018,305.0,0.0617,10000.0,19,10958.0
401205,TX,INDIVIDUAL,10,US Army,A,MORTGAGE,2021-05-09,2021-05-12,2021-06-12,Fully Paid,2021-07-12,445091,Home Improvement,A3,36,Not Verified,50004.0,0.0103,313.37,0.08,10000.0,13,11281.0
448005,CT,INDIVIDUAL,10,Harkness Ind,A,MORTGAGE,2021-10-09,2021-10-12,2021-10-12,Fully Paid,2021-11-12,549223,Home Improvement,A3,36,Not Verified,42048.0,0.2377,265.36,0.0774,8500.0,17,9553.0
